EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,BusinessTravel,DistanceFromHome,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,JobInvolvement,JobLevel,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
2101,37,Male,Divorced,Sales,Sales Representative,Human Resources,3,Travel_Rarely,27,5920,16,2,No,3,1,1,1,3,3,1,4,11,5,11,11,2,11,No
2102,30,Female,Divorced,Human Resources,Human Resources,Medical,1,Non-Travel,9,11345,23,3,No,2,3,4,3,3,3,5,3,34,3,5,0,1,5,No
2103,55,Male,Single,Research & Development,Healthcare Representative,Medical,1,Travel_Frequently,24,9417,14,0,No,2,1,4,4,3,3,1,3,19,1,19,1,2,2,No
2104,25,Female,Divorced,Human Resources,Human Resources,Human Resources,1,Travel_Rarely,25,18160,14,1,No,2,2,3,1,3,4,1,7,7,5,7,7,5,7,Yes
2105,37,Male,Divorced,Human Resources,Human Resources,Technical Degree,4,Travel_Rarely,10,6208,12,2,No,2,3,2,2,3,3,1,5,19,6,19,3,4,6,No
2106,50,Female,Married,Sales,Sales Executive,Other,2,Travel_Rarely,20,1687,20,0,Yes,3,4,1,1,3,3,5,0,32,6,32,8,7,0,No
2107,43,Male,Married,Research & Development,Healthcare Representative,Marketing,2,Travel_Frequently,9,17913,12,0,Yes,2,1,4,4,3,3,5,9,35,4,7,5,6,7,No
2108,56,Male,Single,Research & Development,Laboratory Technician,Other,2,Travel_Rarely,15,14223,22,3,No,2,1,2,3,3,3,5,7,16,4,0,0,1,0,No
2109,38,Male,Married,Research & Development,Laboratory Technician,Human Resources,3,Non-Travel,23,9080,14,3,No,1,4,1,3,3,4,3,1,21,1,20,10,11,2,Yes
2110,59,Male,Divorced,Sales,Sales Representative,Technical Degree,4,Travel_Rarely,21,19537,15,2,No,3,1,2,4,3,3,5,5,6,3,6,3,4,6,No
2111,58,Female,Married,Research & Development,Healthcare Representative,Medical,1,Travel_Rarely,21,10486,14,0,Yes,4,1,1,3,4,1,2,8,18,3,18,8,8,3,No
2112,26,Male,Divorced,Sales,Sales Executive,Life Sciences,3,Travel_Rarely,1,7094,24,1,No,4,1,2,4,4,3,3,0,15,0,8,8,2,8,No
2113,41,Female,Single,Sales,Manager,Marketing,2,Travel_Rarely,2,8692,13,1,Yes,1,3,3,3,3,3,1,5,34,0,23,2,3,12,No
2114,54,Female,Divorced,Research & Development,Research Scientist,Other,1,Travel_Rarely,26,12088,21,2,No,1,3,1,3,3,2,4,7,29,5,29,3,4,14,No
2115,58,Male,Married,Research & Development,Healthcare Representative,Technical Degree,4,Travel_Rarely,19,4103,12,0,No,3,2,1,3,3,2,3,9,28,2,28,2,2,15,Yes
2116,34,Male,Married,Research & Development,Healthcare Representative,Marketing,5,Travel_Frequently,14,3440,14,3,Yes,4,1,3,2,3,2,3,1,25,6,16,12,1,6,Yes
2117,41,Male,Married,Sales,Sales Representative,Life Sciences,2,Travel_Rarely,8,8124,24,0,No,2,2,1,2,3,3,1,4,30,0,10,10,4,2,Yes
2118,38,Male,Married,Research & Development,Manager,Life Sciences,2,Travel_Rarely,6,18228,21,3,No,1,3,1,4,3,1,5,5,23,3,19,0,1,1,No
2119,56,Male,Single,Sales,Manager,Life Sciences,2,Non-Travel,12,15031,15,1,No,4,1,4,2,3,1,5,4,28,6,28,5,3,17,No
2120,58,Male,Divorced,Sales,Sales Executive,Other,2,Non-Travel,26,15536,11,2,Yes,3,2,3,4,3,2,3,2,36,2,33,2,3,10,No
2121,56,Male,Married,Research & Development,Research Scientist,Human Resources,1,Travel_Rarely,27,1446,25,2,No,2,1,4,1,4,2,5,3,0,0,0,0,1,0,No
2122,30,Female,Divorced,Human Resources,Manager,Marketing,4,Non-Travel,29,4915,23,2,No,3,1,3,1,3,3,3,6,24,1,12,12,5,12,Yes
2123,28,Female,Single,Research & Development,Research Scientist,Human Resources,3,Travel_Rarely,15,16787,11,3,No,1,4,2,2,3,1,4,3,10,4,10,9,10,10,No
2124,36,Female,Divorced,Research & Development,Healthcare Representative,Life Sciences,1,Travel_Rarely,14,18618,16,1,No,4,2,3,1,3,1,4,8,17,0,17,16,2,15,No
2125,28,Male,Married,Research & Development,Manager,Technical Degree,4,Travel_Frequently,21,7587,15,1,Yes,4,3,3,1,3,2,1,9,10,0,10,6,0,9,Yes
2126,30,Male,Divorced,Research & Development,Laboratory Technician,Life Sciences,3,Travel_Frequently,29,1226,21,2,Yes,4,2,4,3,3,1,2,1,28,1,12,12,13,12,Yes
2127,18,Male,Married,Sales,Sales Executive,Human Resources,2,Travel_Frequently,1,12151,14,2,No,4,2,1,3,3,2,2,4,12,3,0,0,1,0,No
2128,57,Male,Married,Research & Development,Manager,Life Sciences,4,Travel_Frequently,28,6558,11,3,Yes,2,2,3,4,3,2,5,7,22,5,22,9,5,17,No
2129,36,Male,Single,Research & Development,Research Scientist,Life Sciences,2,Travel_Rarely,11,12971,22,3,No,2,4,1,1,4,4,2,4,18,1,18,6,1,13,Yes
2130,29,Female,Single,Sales,Manager,Human Resources,4,Travel_Rarely,28,1186,24,0,No,3,1,3,4,3,4,4,9,18,5,11,5,1,1,No
2131,25,Male,Divorced,Research & Development,Healthcare Representative,Human Resources,5,Travel_Rarely,25,15680,17,3,No,2,3,4,4,4,3,1,7,25,0,7,0,0,7,No
2132,25,Male,Divorced,Research & Development,Manager,Technical Degree,2,Travel_Rarely,3,15559,25,0,No,1,4,3,1,3,2,4,7,37,3,2,2,3,2,Yes
2133,29,Female,Married,Sales,Sales Representative,Human Resources,2,Travel_Rarely,19,12069,14,2,No,1,3,2,2,3,3,3,8,15,2,11,11,2,11,No
2134,50,Female,Married,Sales,Sales Executive,Technical Degree,2,Travel_Rarely,18,3535,13,1,No,4,4,3,1,3,4,5,9,32,0,32,3,1,5,No
2135,43,Male,Married,Research & Development,Research Scientist,Medical,1,Travel_Frequently,20,2932,24,3,Yes,1,1,3,3,3,1,5,5,25,1,25,2,3,12,Yes
2136,56,Male,Married,Sales,Manager,Medical,3,Non-Travel,28,3032,17,1,No,3,3,1,1,3,4,2,3,36,2,0,0,1,0,No
2137,45,Female,Single,Research & Development,Healthcare Representative,Human Resources,2,Travel_Rarely,2,2252,12,3,No,2,2,1,2,3,4,3,2,27,4,20,15,0,10,Yes
2138,22,Male,Married,Research & Development,Research Scientist,Life Sciences,2,Travel_Rarely,29,6509,20,3,No,2,4,2,4,3,4,2,4,27,2,4,4,5,4,No
2139,25,Female,Single,Research & Development,Healthcare Representative,Marketing,1,Travel_Frequently,25,6074,11,0,No,2,3,3,4,3,1,2,5,24,1,5,5,6,5,Yes
2140,42,Female,Divorced,Research & Development,Healthcare Representative,Life Sciences,1,Travel_Rarely,28,14900,21,3,Yes,1,1,1,3,3,4,2,2,24,6,24,10,7,12,No
2141,44,Female,Divorced,Research & Development,Research Scientist,Human Resources,5,Non-Travel,26,15523,14,2,No,2,3,3,3,3,2,3,1,11,2,0,0,1,0,Yes
2142,40,Male,Single,Sales,Sales Representative,Technical Degree,4,Travel_Rarely,7,2881,23,1,No,4,4,4,3,3,2,2,6,7,1,0,0,1,0,No
2143,47,Male,Married,Research & Development,Manager,Life Sciences,2,Travel_Rarely,8,1269,18,3,No,4,1,4,4,4,4,5,4,35,6,26,18,1,13,Yes
2144,40,Male,Divorced,Research & Development,Laboratory Technician,Medical,4,Non-Travel,19,2630,23,1,No,4,2,2,3,3,3,2,8,38,0,20,2,3,2,No
2145,37,Male,Single,Sales,Sales Representative,Other,1,Non-Travel,22,18958,16,1,No,1,4,4,1,3,3,3,2,23,6,15,11,6,3,Yes
2146,35,Female,Divorced,Research & Development,Research Scientist,Human Resources,1,Travel_Rarely,15,14383,19,1,No,2,4,1,4,3,1,3,7,22,3,17,17,11,6,No
2147,35,Female,Married,Research & Development,Research Scientist,Life Sciences,5,Travel_Rarely,10,17152,11,3,No,1,1,1,2,3,1,4,5,36,4,17,7,8,0,No
2148,19,Male,Single,Research & Development,Manager,Other,3,Travel_Frequently,22,12084,11,0,Yes,2,4,2,4,3,2,2,3,10,6,1,1,2,1,Yes
2149,21,Male,Divorced,Research & Development,Healthcare Representative,Life Sciences,1,Travel_Rarely,29,2695,21,1,No,3,3,3,1,3,2,3,8,16,3,3,3,2,3,Yes
2150,47,Male,Married,Research & Development,Healthcare Representative,Technical Degree,2,Travel_Frequently,1,15821,15,1,Yes,3,2,1,1,3,4,2,4,27,3,0,0,1,0,No
2151,50,Male,Single,Research & Development,Healthcare Representative,Technical Degree,5,Travel_Rarely,6,4262,16,3,No,1,3,4,3,3,3,1,9,32,3,32,5,5,13,Yes
2152,53,Male,Single,Research & Development,Research Scientist,Technical Degree,3,Travel_Rarely,13,2445,18,3,No,4,1,1,4,3,2,5,5,9,6,9,3,4,6,No
2153,35,Male,Single,Research & Development,Laboratory Technician,Other,5,Travel_Rarely,14,17436,13,2,No,1,4,2,4,4,3,5,8,28,1,16,3,4,0,No
2154,54,Female,Single,Research & Development,Research Scientist,Marketing,1,Travel_Rarely,3,10949,16,2,No,4,2,4,4,4,1,2,6,33,1,22,18,0,12,No
2155,36,Male,Divorced,Research & Development,Healthcare Representative,Other,3,Travel_Rarely,11,19050,13,0,Yes,2,1,4,2,3,1,5,4,13,4,6,6,1,3,No
2156,45,Male,Single,Research & Development,Manager,Human Resources,4,Travel_Rarely,3,7901,18,0,Yes,4,3,4,3,3,4,5,1,32,1,6,1,2,6,Yes
2157,57,Male,Single,Sales,Sales Executive,Human Resources,3,Travel_Rarely,19,1719,22,0,No,4,4,2,1,3,4,1,3,17,5,14,14,10,6,No
2158,37,Male,Single,Research & Development,Research Scientist,Medical,2,Travel_Rarely,10,9597,21,0,No,2,4,2,1,4,2,5,1,28,1,19,14,2,1,Yes
2159,50,Male,Single,Research & Development,Research Scientist,Medical,4,Travel_Rarely,27,7855,21,1,No,3,1,3,3,3,3,5,2,3,1,3,3,4,3,No
2160,29,Female,Single,Sales,Manager,Human Resources,4,Travel_Rarely,15,19678,14,3,No,2,3,3,1,3,2,3,9,11,1,11,2,3,0,Yes
2161,32,Female,Married,Research & Development,Research Scientist,Life Sciences,2,Non-Travel,11,9263,12,2,Yes,1,4,3,1,3,2,5,2,30,0,13,13,0,13,No
2162,58,Male,Divorced,Sales,Manager,Human Resources,4,Travel_Rarely,15,15520,22,1,No,1,3,2,3,3,3,2,3,15,4,15,3,1,0,No
2163,56,Female,Married,Sales,Manager,Marketing,1,Travel_Rarely,26,12874,19,3,No,1,2,4,1,3,2,5,5,25,5,6,0,1,2,Yes
2164,19,Male,Divorced,Research & Development,Research Scientist,Medical,3,Travel_Rarely,27,15079,25,3,Yes,1,4,4,4,4,4,2,2,33,1,1,0,1,1,No
2165,46,Male,Single,Sales,Sales Representative,Medical,3,Travel_Frequently,24,18082,20,1,No,1,2,1,2,3,3,5,9,18,4,18,17,13,6,Yes
2166,58,Female,Divorced,Research & Development,Laboratory Technician,Other,2,Travel_Rarely,13,8243,25,1,No,3,4,3,3,3,3,2,0,11,2,1,1,2,1,No
2167,27,Male,Single,Research & Development,Healthcare Representative,Medical,1,Travel_Rarely,5,10018,23,2,No,3,1,4,2,3,2,5,0,21,0,9,9,6,2,Yes
2168,19,Male,Single,Research & Development,Healthcare Representative,Human Resources,4,Travel_Rarely,4,17732,18,0,Yes,4,4,4,1,4,3,2,8,30,6,1,1,2,0,No
2169,28,Male,Married,Sales,Sales Representative,Medical,3,Travel_Frequently,13,13100,25,0,No,1,4,4,1,3,4,5,8,18,1,10,10,11,1,No
2170,30,Male,Married,Sales,Sales Executive,Medical,3,Travel_Frequently,9,17691,16,2,Yes,2,3,4,4,3,4,1,4,23,5,11,11,9,4,Yes
2171,27,Male,Married,Research & Development,Manager,Other,3,Travel_Rarely,25,5820,13,2,Yes,1,3,2,3,4,1,3,8,24,0,5,5,6,5,Yes
2172,31,Male,Divorced,Human Resources,Human Resources,Human Resources,3,Travel_Rarely,17,12001,12,0,No,3,2,3,1,3,1,3,6,34,5,13,11,12,4,Yes
2173,35,Male,Divorced,Research & Development,Laboratory Technician,Life Sciences,5,Travel_Rarely,2,14907,23,1,No,1,2,4,3,3,1,3,8,17,6,17,15,11,13,No
2174,26,Female,Married,Sales,Manager,Medical,2,Travel_Rarely,24,12669,14,0,No,3,2,4,3,3,1,3,6,8,6,8,4,5,8,Yes
2175,56,Male,Married,Research & Development,Research Scientist,Medical,4,Travel_Frequently,5,16916,14,3,No,4,4,4,3,4,2,1,8,21,0,0,0,1,0,No
2176,45,Male,Single,Research & Development,Manager,Medical,4,Travel_Rarely,16,11878,11,3,Yes,4,4,4,3,4,1,1,1,27,2,5,5,6,5,No
2177,20,Male,Divorced,Research & Development,Manager,Marketing,2,Travel_Rarely,7,3985,25,2,No,4,2,1,3,3,1,5,7,11,4,2,2,1,2,Yes
2178,37,Female,Single,Sales,Sales Representative,Human Resources,1,Travel_Rarely,1,9112,19,0,Yes,3,1,4,2,3,1,1,6,32,0,17,12,13,6,No
2179,23,Male,Divorced,Research & Development,Manager,Medical,2,Travel_Rarely,28,9467,20,0,Yes,1,1,4,4,3,1,3,5,15,3,5,5,6,5,Yes
2180,44,Female,Married,Research & Development,Research Scientist,Marketing,3,Travel_Rarely,26,19931,18,3,No,1,4,4,3,3,2,4,4,26,6,26,1,2,13,No
2181,19,Male,Divorced,Human Resources,Human Resources,Life Sciences,3,Non-Travel,12,1336,17,0,No,2,1,1,2,3,1,5,3,11,2,1,1,2,1,Yes
2182,46,Female,Divorced,Sales,Sales Representative,Life Sciences,2,Travel_Rarely,21,11165,16,2,Yes,3,1,2,1,3,3,2,6,22,6,22,9,4,1,No
2183,55,Male,Single,Research & Development,Manager,Other,2,Travel_Rarely,11,13768,13,2,No,2,2,1,3,3,4,3,2,25,3,25,6,4,16,No
2184,20,Male,Married,Human Resources,Human Resources,Other,4,Travel_Rarely,12,4968,14,3,Yes,4,1,4,1,3,3,3,7,12,2,2,2,3,2,No
2185,33,Male,Married,Sales,Sales Executive,Other,4,Travel_Rarely,19,1910,12,0,Yes,1,1,2,3,3,2,3,1,22,6,6,3,4,6,No
2186,47,Male,Married,Human Resources,Human Resources,Marketing,5,Travel_Rarely,26,19380,17,0,No,3,4,4,2,3,2,1,0,30,3,14,10,4,4,No
2187,57,Female,Single,Research & Development,Manager,Life Sciences,5,Travel_Rarely,12,16632,12,3,Yes,2,4,2,2,3,2,2,1,35,3,26,8,1,8,Yes
2188,19,Male,Single,Sales,Sales Executive,Other,3,Travel_Rarely,12,17279,24,1,No,2,4,4,2,4,4,5,8,26,6,1,1,1,1,Yes
2189,34,Male,Single,Sales,Sales Representative,Technical Degree,5,Non-Travel,14,4129,25,1,Yes,2,1,4,4,3,1,3,4,35,6,16,2,3,3,Yes
2190,58,Female,Divorced,Research & Development,Manager,Other,5,Travel_Rarely,2,6447,20,0,No,1,2,2,1,4,2,2,7,22,5,14,10,10,14,No
2191,29,Female,Divorced,Sales,Sales Representative,Life Sciences,1,Travel_Rarely,2,7129,11,2,Yes,1,3,2,4,3,1,4,2,37,0,11,2,3,11,No
2192,52,Female,Single,Research & Development,Manager,Technical Degree,2,Travel_Rarely,25,6850,16,1,Yes,1,4,4,3,3,2,1,6,26,0,26,17,2,16,No
2193,18,Male,Single,Sales,Manager,Marketing,4,Travel_Rarely,29,8446,14,0,No,3,4,1,1,3,4,3,1,29,2,0,0,0,0,No
2194,32,Male,Married,Research & Development,Manager,Technical Degree,5,Travel_Rarely,4,12949,25,1,No,1,4,1,2,3,3,2,7,31,4,1,1,2,1,No
2195,43,Male,Divorced,Sales,Sales Executive,Life Sciences,4,Travel_Rarely,20,9519,18,3,Yes,3,2,1,1,3,3,2,6,25,6,25,10,1,4,No
2196,54,Female,Divorced,Research & Development,Healthcare Representative,Medical,5,Travel_Rarely,23,1314,11,1,No,2,3,1,2,3,4,3,4,37,5,15,1,2,8,No
2197,38,Female,Married,Human Resources,Manager,Technical Degree,5,Non-Travel,26,12737,19,1,No,2,3,2,4,3,1,2,3,20,0,20,1,2,1,No
2198,48,Female,Married,Human Resources,Manager,Life Sciences,3,Travel_Rarely,16,2134,16,3,No,4,4,2,4,3,2,2,0,30,0,30,1,2,1,Yes
2199,42,Male,Married,Research & Development,Healthcare Representative,Other,1,Travel_Rarely,10,11938,24,2,No,1,1,1,2,3,3,5,4,25,5,15,9,9,3,No
2200,40,Female,Single,Sales,Sales Executive,Medical,2,Travel_Frequently,13,16588,12,0,Yes,2,4,3,2,3,4,1,8,33,1,13,13,1,13,No
2201,41,Female,Single,Research & Development,Manager,Marketing,2,Travel_Rarely,2,9347,18,2,No,1,4,3,3,3,1,5,9,23,5,23,11,12,2,No
2202,55,Male,Single,Sales,Sales Executive,Marketing,3,Travel_Rarely,3,6592,15,2,No,3,1,3,4,3,3,1,3,25,0,25,10,3,4,No
2203,45,Female,Single,Sales,Manager,Human Resources,3,Travel_Rarely,19,19108,15,1,No,2,1,4,4,3,4,1,8,27,4,27,16,1,9,No
2204,38,Male,Single,Sales,Manager,Marketing,2,Travel_Frequently,6,18270,15,0,No,1,4,1,3,4,2,5,1,25,1,14,14,6,5,No
2205,35,Female,Divorced,Research & Development,Manager,Human Resources,2,Travel_Rarely,19,11997,17,1,No,2,2,4,4,3,4,3,3,5,3,2,2,3,2,Yes
2206,53,Female,Divorced,Research & Development,Laboratory Technician,Marketing,1,Travel_Rarely,27,1721,17,3,No,2,2,2,2,3,1,2,8,34,5,22,16,11,16,Yes
2207,52,Male,Divorced,Research & Development,Laboratory Technician,Marketing,5,Non-Travel,21,10104,20,2,No,1,1,2,1,3,3,4,3,28,3,28,14,9,9,Yes
2208,26,Female,Married,Research & Development,Healthcare Representative,Marketing,1,Travel_Rarely,20,1870,21,2,No,2,4,3,1,3,2,5,4,8,1,8,8,9,8,Yes
2209,55,Male,Divorced,Sales,Sales Representative,Human Resources,2,Travel_Frequently,19,7751,17,3,Yes,2,2,3,4,3,1,5,7,32,1,32,15,0,0,No
2210,47,Female,Married,Human Resources,Human Resources,Other,5,Non-Travel,8,17881,22,0,No,2,4,2,3,4,4,3,0,22,1,22,5,6,17,No
2211,51,Female,Divorced,Research & Development,Manager,Human Resources,2,Travel_Rarely,14,2756,20,2,Yes,2,4,3,2,3,3,2,0,6,2,6,1,1,3,Yes
2212,49,Female,Single,Research & Development,Manager,Technical Degree,1,Travel_Frequently,10,2117,12,2,No,3,4,3,1,3,3,5,8,22,5,2,1,2,2,Yes
2213,20,Female,Divorced,Sales,Sales Representative,Life Sciences,1,Travel_Frequently,3,12601,18,0,No,2,2,2,2,3,1,4,8,15,6,2,2,3,2,No
2214,20,Male,Single,Research & Development,Research Scientist,Life Sciences,1,Non-Travel,6,3828,11,1,No,4,3,4,4,3,2,2,3,6,4,2,1,2,2,No
2215,45,Male,Single,Research & Development,Research Scientist,Other,5,Travel_Rarely,29,15996,23,3,No,2,4,3,4,3,1,5,1,17,4,17,7,1,11,No
2216,32,Female,Divorced,Sales,Manager,Life Sciences,4,Non-Travel,15,19031,24,0,Yes,1,2,4,1,3,3,5,8,21,3,6,6,7,6,Yes
2217,58,Male,Divorced,Sales,Sales Representative,Marketing,4,Travel_Rarely,23,14878,12,3,Yes,4,3,3,4,3,3,1,3,8,3,0,0,1,0,No
2218,40,Female,Single,Research & Development,Manager,Other,2,Travel_Frequently,23,7992,21,3,No,3,1,1,3,3,3,1,5,22,6,13,3,4,8,No
2219,57,Male,Married,Research & Development,Healthcare Representative,Life Sciences,5,Travel_Rarely,18,14778,17,2,Yes,4,2,4,4,3,2,5,0,31,3,31,10,10,12,No
2220,28,Female,Married,Sales,Sales Representative,Human Resources,3,Travel_Rarely,14,7771,14,0,No,4,3,4,4,3,3,3,8,25,5,5,5,6,5,No
2221,49,Male,Divorced,Human Resources,Manager,Technical Degree,4,Travel_Rarely,19,17526,21,3,No,4,2,3,4,3,3,1,4,31,0,31,6,0,12,No
2222,53,Female,Single,Sales,Sales Executive,Medical,5,Travel_Rarely,28,4435,20,1,No,1,3,4,2,3,1,5,2,30,3,9,9,0,0,Yes
2223,50,Female,Married,Research & Development,Healthcare Representative,Technical Degree,5,Travel_Rarely,26,7622,20,3,No,1,3,1,2,3,3,2,3,16,1,6,3,0,6,No
2224,41,Male,Divorced,Human Resources,Human Resources,Life Sciences,4,Travel_Rarely,10,13852,19,2,No,1,2,2,1,3,4,4,0,23,3,23,16,13,2,No
2225,56,Male,Divorced,Research & Development,Manager,Other,5,Travel_Rarely,15,15806,21,1,No,3,1,1,1,3,1,1,8,33,1,33,10,3,16,No
2226,51,Female,Single,Research & Development,Manager,Life Sciences,5,Travel_Rarely,4,11623,19,1,No,1,4,2,1,3,3,5,7,29,2,29,10,8,4,No
2227,45,Female,Married,Research & Development,Manager,Human Resources,4,Travel_Rarely,23,2848,24,0,No,1,3,1,4,4,1,1,3,27,0,27,19,7,5,Yes
2228,54,Male,Divorced,Sales,Sales Executive,Technical Degree,1,Travel_Rarely,2,3696,13,1,No,4,4,1,2,3,1,2,1,20,0,20,10,6,16,No
2229,24,Female,Married,Human Resources,Manager,Human Resources,2,Travel_Frequently,3,2717,23,0,Yes,1,1,4,3,3,4,3,8,6,6,6,6,7,6,Yes
2230,21,Male,Divorced,Research & Development,Laboratory Technician,Human Resources,3,Travel_Rarely,7,10259,24,0,Yes,2,4,1,4,3,1,5,3,23,5,3,3,0,0,No
2231,54,Male,Divorced,Research & Development,Healthcare Representative,Medical,2,Travel_Rarely,23,3786,23,1,No,1,4,3,4,3,1,2,8,17,5,9,9,2,6,No
2232,18,Female,Married,Sales,Sales Executive,Human Resources,1,Travel_Rarely,16,15154,13,0,No,3,2,3,4,4,2,4,9,31,4,0,0,1,0,Yes
2233,18,Male,Married,Sales,Sales Executive,Human Resources,1,Travel_Frequently,10,14409,19,0,No,3,2,3,3,3,3,5,2,20,2,0,0,1,0,No
2234,37,Male,Single,Sales,Sales Executive,Medical,5,Travel_Rarely,19,4791,23,1,No,2,1,3,1,3,2,4,6,28,6,19,15,8,15,No
2235,36,Female,Single,Research & Development,Laboratory Technician,Marketing,2,Travel_Rarely,28,4871,20,2,No,3,2,4,3,3,3,3,6,31,5,14,11,4,3,No
2236,46,Female,Single,Research & Development,Research Scientist,Marketing,1,Travel_Rarely,17,2806,25,3,No,3,3,3,1,3,1,5,9,26,1,26,9,10,10,No
2237,27,Male,Single,Research & Development,Laboratory Technician,Other,2,Non-Travel,28,18888,22,0,No,4,1,1,3,3,3,5,3,11,2,9,9,10,9,Yes
2238,35,Female,Married,Research & Development,Research Scientist,Medical,1,Travel_Rarely,19,14304,18,0,No,2,2,3,2,3,1,2,1,16,0,16,2,3,12,No
2239,45,Male,Single,Human Resources,Human Resources,Other,3,Travel_Frequently,5,19074,11,1,No,4,2,4,4,3,3,1,8,6,1,1,1,2,1,No
2240,52,Male,Married,Sales,Manager,Other,1,Travel_Rarely,23,16549,16,3,No,4,1,2,4,3,1,5,3,34,6,34,1,2,14,No
2241,48,Female,Divorced,Research & Development,Research Scientist,Human Resources,2,Travel_Frequently,20,4303,17,3,No,1,3,1,4,3,3,3,7,19,6,6,0,1,6,No
2242,44,Male,Married,Research & Development,Research Scientist,Other,5,Travel_Rarely,13,17061,24,0,No,2,1,1,1,3,3,5,1,19,2,12,12,9,6,Yes
2243,28,Female,Single,Research & Development,Healthcare Representative,Life Sciences,2,Travel_Rarely,13,16198,21,1,No,1,2,4,3,3,3,5,7,10,0,10,3,3,8,No
2244,55,Female,Married,Research & Development,Healthcare Representative,Technical Degree,4,Travel_Rarely,11,18888,24,2,Yes,1,2,2,2,3,1,5,9,24,5,24,3,0,10,No
2245,22,Female,Married,Research & Development,Healthcare Representative,Life Sciences,2,Non-Travel,11,11655,18,3,No,4,1,3,3,3,3,5,4,38,1,4,4,4,4,No
2246,25,Male,Married,Research & Development,Healthcare Representative,Life Sciences,3,Travel_Rarely,16,9924,22,2,No,3,3,2,4,3,1,3,6,18,1,7,2,3,7,No
2247,51,Male,Married,Sales,Manager,Human Resources,3,Travel_Rarely,15,10940,22,1,No,2,3,1,2,3,2,2,6,25,0,25,4,0,15,Yes
2248,29,Male,Married,Sales,Manager,Technical Degree,3,Travel_Frequently,17,4924,12,2,No,3,4,1,2,3,3,1,8,11,1,11,0,0,7,No
2249,55,Female,Single,Human Resources,Manager,Other,1,Travel_Rarely,22,10783,24,1,No,4,3,1,4,3,4,3,2,10,5,10,10,10,0,No
2250,18,Male,Married,Research & Development,Research Scientist,Technical Degree,3,Travel_Rarely,18,5485,11,0,No,4,1,2,3,3,4,3,9,0,5,0,0,1,0,No
2251,48,Male,Single,Research & Development,Healthcare Representative,Other,2,Travel_Rarely,28,13629,14,2,No,4,3,3,4,3,1,4,3,24,5,24,9,4,2,Yes
2252,21,Female,Divorced,Research & Development,Research Scientist,Marketing,5,Travel_Rarely,19,14233,11,0,No,4,3,1,3,4,4,1,9,39,0,3,3,4,1,No
2253,22,Female,Married,Sales,Sales Representative,Medical,3,Travel_Rarely,4,13901,12,0,No,4,4,4,2,3,1,2,3,36,3,4,4,1,4,No
2254,47,Male,Divorced,Sales,Manager,Human Resources,2,Travel_Frequently,22,1191,13,1,No,4,3,3,2,3,1,2,9,23,3,23,1,2,3,No
2255,41,Female,Single,Research & Development,Research Scientist,Other,1,Travel_Rarely,22,5917,14,2,No,3,4,1,4,4,4,4,4,23,6,23,15,5,1,No
2256,20,Male,Married,Research & Development,Research Scientist,Other,1,Non-Travel,23,6831,22,3,No,1,4,3,2,3,4,4,5,35,6,2,2,1,2,Yes
2257,28,Male,Divorced,Sales,Sales Executive,Technical Degree,5,Travel_Rarely,5,11160,22,2,No,3,3,4,1,3,2,3,2,10,1,10,10,11,10,Yes
2258,21,Male,Single,Research & Development,Manager,Human Resources,5,Travel_Rarely,7,14682,16,3,No,2,2,2,2,3,1,2,3,14,5,3,3,4,3,Yes
2259,43,Male,Divorced,Sales,Manager,Other,2,Travel_Rarely,2,13391,18,0,No,3,1,1,1,3,4,2,2,25,1,25,15,9,7,No
2260,44,Female,Married,Research & Development,Laboratory Technician,Marketing,5,Travel_Rarely,1,2874,19,0,Yes,4,1,4,2,3,2,2,1,20,0,1,1,2,1,No
2261,44,Male,Married,Sales,Sales Representative,Life Sciences,5,Travel_Rarely,12,10062,25,1,No,3,3,1,4,3,2,3,9,29,1,26,11,3,17,No
2262,59,Male,Married,Research & Development,Healthcare Representative,Other,1,Travel_Frequently,10,5763,14,3,No,1,1,1,4,3,1,2,8,23,4,23,1,2,17,No
2263,23,Female,Single,Sales,Sales Representative,Technical Degree,2,Travel_Frequently,8,11234,11,2,No,2,1,2,1,3,3,5,0,5,3,5,3,4,1,No
2264,32,Female,Divorced,Research & Development,Laboratory Technician,Marketing,5,Travel_Rarely,1,10221,24,1,Yes,3,4,2,4,4,4,4,1,37,1,3,2,3,3,Yes
2265,47,Female,Single,Sales,Manager,Human Resources,2,Travel_Rarely,12,12410,15,1,Yes,1,2,3,2,3,4,4,7,21,1,16,8,1,9,Yes
2266,59,Male,Divorced,Sales,Sales Representative,Other,3,Travel_Rarely,2,15519,15,1,No,3,1,4,2,4,4,4,6,28,2,16,16,7,7,Yes
2267,54,Male,Single,Research & Development,Manager,Marketing,1,Travel_Frequently,27,2051,19,2,No,2,2,4,4,4,4,4,0,29,1,29,18,7,9,Yes
2268,54,Male,Married,Research & Development,Research Scientist,Marketing,1,Travel_Rarely,28,13225,16,1,Yes,3,1,2,2,3,4,5,4,36,4,36,6,5,10,Yes
